Tweet_count,Username,Text,Created At,Retweets,Likes
470,Destination Télé,"La symbolique incroyable de cette photo (quasiment reprise nulle part en France)
Jeudi 1er août : Espagne vs Égypte 42-32 1er tour Beach Volley #JOParis2024 https://t.co/VTpD7IGFLv",Sat Aug 03 13:44:57 +0000 2024,2878,6163
471,Aymeric Caron,"Sur le fondement de l’article 40 du code de procédure pénale, j’ai saisi la Procureure de la République de Paris pour signaler ces propos du grand-rabbin de France faisant publiquement l’apologie de crimes de guerre à Gaza.",Tue Aug 27 15:39:09 +0000 2024,5583,18277
472,Fdesouche.com est une revue de presse,"""Famille de gros fafs qu’elle le rejoigne vite cette sal*pe""… : déferlement de haine à gauche visant la veuve du gendarmé Éric Comyn après son discours sur son mari et le laxisme en France #Mougins 
https://t.co/k9zJ3CHsLN https://t.co/9DhLf2622D",Wed Aug 28 11:31:23 +0000 2024,3330,8980
473,Rafael Sereti,"🔴Viry-Châtillon, France 🇫🇷
Où est-ce qu'elle a passé son permis de conduire? https://t.co/Up7MQ9UhAj",Sun Aug 04 22:08:44 +0000 2024,1153,3685
474,VERITY France,Scandaleux que cette femme soit encore entrain de déambuler sur les plateaux télé en sachant toutes les inepties qu’elle a raconté pendant le Covid dont : « nous savons maintenant que le vaccin protège de la transmission »https://t.co/XORkRZ7Hh1,Fri Aug 16 13:17:48 +0000 2024,2489,5556
475,FranceUnie 🇫🇷,"🔴 Avignon (84) - Un adolescent poignardé et sérieusement blessé, il y a tout juste 1 an, se retrouve dans le même lycée que son agresseur le jour de la rentrée scolaire. ""L’interdiction d’être dans la même ville a été levée pour permettre sa rentrée""
https://t.co/P3yXyYDBjA",Mon Sep 02 06:21:10 +0000 2024,4262,5985
476,Fabrice Di Vizio,Je n’accepterai jamais qu’on vienne porter atteinte à la foi de l’homme et plus particulièrement lorsque c’est l’Etat lui même qui le fait ! J’engage les hostilités contre la France ! fdv@barokavocats.com https://t.co/wJaQRxu9XJ,Fri Jul 26 21:03:11 +0000 2024,5365,17576
477,FranceUnie 🇫🇷,"🔴 ""Nous devons imposer nos mœurs. En France, on ne porte pas une djellaba du 7ème siècle ou des burkinis dans les piscines. En France, on écoute le bourdon de Notre-Dame de Paris plutôt que le muezzin.""
Philippe de Villiers 
@PhdeVilliers
 #FADV #FaceAPhilippedeVilliers  #CNews https://t.co/WeAr7QxKmD",Sun Sep 01 11:33:49 +0000 2024,4493,14274
478,JOB HIJAB FRANCE - Yasmine,"Offre d’emploi : enseignante d’arabe /Coran
Voile accepté n’hésitez pas à partager https://t.co/iVrAvs4aOt",Thu Sep 05 17:32:47 +0000 2024,34,25
479,INFOMÉDIA 509,"""Matignon : Michel Barnier prend le relais de Gabriel Attal"" #France #GabrielAttal https://t.co/cwmfuncYrg",Thu Sep 05 17:29:47 +0000 2024,2,3
480,Couhet Valentin 🇨🇵⚜️,Mes très chers amis il serait temps d'augmenter la visibilité de la Vraie France sur X. https://t.co/i7vB4FZpNr,Thu Sep 05 17:33:38 +0000 2024,52,85
481,Madagascar France🇲🇬🇨🇵,On ne peux que gagner avec se maillot 🇲🇬🤌🔥 https://t.co/15nF4wbgyB,Thu Sep 05 17:28:06 +0000 2024,0,2
482,Fabio | Bombito lover 🇨🇦,"🗞 Jonathan Clauss est dans la composition probable de l'Équipe de France pour le match face à l'Italie, demain soir ! 🇫🇷

Dale Jonathan ! https://t.co/vqXuX57ess",Thu Sep 05 17:31:36 +0000 2024,1,73
483,Amour Gloire Et Beauté France,Joyeux anniversaire à @lisayamada https://t.co/TXICV1xKWt,Thu Sep 05 17:32:45 +0000 2024,5,8
484,SELENA GOMEZ FRANCE,Nouveauté @rarebeauty 😍 https://t.co/5d9AkC0WjR,Thu Sep 05 17:31:06 +0000 2024,7,56
485,Enzo Millot,À la France et à sa belle mixité. VIVE LA FRANCE 🇫🇷 https://t.co/H4YDT7b6gw,Sat Aug 03 00:36:40 +0000 2024,3542,32380
486,SuperLevure 🌲𐰱,"J'apprends la nouvelle. Merci de votre confiance, j'utiliserais tous les moyens pour rendre la France cozy a nouveau. https://t.co/QGAXhYVAsd",Thu Sep 05 17:31:21 +0000 2024,0,12
487,𝐋𝐞 𝐉💯,Aéroport Charles de gaule élu meilleur aéroport de France,Thu Sep 05 17:36:27 +0000 2024,0,4
488,Snow,Me reste 1 place pour demain FRANCE ITALIE,Thu Sep 05 17:31:37 +0000 2024,2,2
489,CGT Air Liquide E&C France,"C'est donc les fascistes qui bénéficient du droit de veto réhabilité par le Président de la République.

Ami•e, entends-tu le vol noir des corbeaux sur nos plaines

Ami•e, entends-tu ces cris sourds du pays qu'on enchaîne",Thu Sep 05 17:32:13 +0000 2024,4,6
490,SULLYOON FRANCE,"🤝 › partenariat  — 05.09.24

➜ nous sommes désormais en partenariat avec @KazuhaFrance, fanbase française de KAZUHA du groupe LE SSERAFIM !

n’hésitez pas à les suivre et à les soutenir 🫶

#SULLYOON #설윤 ❲#NMIXX❳ https://t.co/Fhj6sItsKz",Thu Sep 05 17:33:38 +0000 2024,0,1
491,UAF France Charts,"Baguettemys, n'oubliez pas notre collecte de fonds pour l'association Marion la main tendue, et remplissez le form pour qu'on puisse comptabiliser vos dons.",Thu Sep 05 17:37:11 +0000 2024,18,19
492,rom1,la dernière phrase 😃 comme on est dans la france de pétain,Thu Sep 05 17:34:13 +0000 2024,0,3
493,INVASION FRANCE INFO,"🚨🇩🇪Les Allemands réalisent-ils vraiment ce que signifie l'invasion de masse, ou dorment-ils comme les Français ?

 🔞- Un migrant africain s'est livré à une mas..... en plein centre commercial devant des familles, sans que personne n'intervienne...

Suivez-nous 👉 https://t.co/Sipqj2vSxF",Thu Sep 05 17:34:30 +0000 2024,45,46
494,Artyrus,Je viens d'y penser mais j'ai déjà été dans 14 villes de France alors que je suis Belge..,Thu Sep 05 17:30:28 +0000 2024,0,2
495,VERITY France,"Il croit qu’avec 3 médailles, les français vont oublier leurs saloperies 🙄vivement les greffes de neurones pour ces gens https://t.co/e5riSdvY9L",Sat Aug 03 06:11:27 +0000 2024,1416,5382
496,Turtle Beach France,La nouvelle édition de la légendaire ROCCAT Kone ! 📦 https://t.co/NNtqDNdFFs,Thu Sep 05 17:32:00 +0000 2024,1,10
497,TARS ☣ 🏅,"Alain #Finkielkraut ( désigné au siège de l'académie Française sous François Hollande et Manuel Valls)
- il parle de la France. https://t.co/YHzWHu69YA",Thu Sep 05 17:34:39 +0000 2024,0,1
498,SULLYOON FRANCE,"🤝 › partenariat  — 05.09.24

➜ nous sommes désormais en partenariat avec @KpopFrSubs, compte de traduction kpop en français !

n’hésitez pas à les suivre et à les soutenir 🫶

#SULLYOON #설윤 ❲#NMIXX❳ https://t.co/X9OtWyvQij",Thu Sep 05 17:34:52 +0000 2024,0,1
499,Sam✨💗,"Pendant que les gens du khalij vivent dans le luxe, ne participe à aucun boycott, ne font aucune manifestation et sont les premiers à soutenir Israël. Des pays avant sous protectorat de la France et l'Angleterre qui ont installé des dictateurs monarchique au Khalij",Thu Sep 05 17:29:51 +0000 2024,0,10
500,Charles-H. Colombier,On souligne souvent à raison la crise de l'#automobile en #Allemagne. Mais l'indice de la production du secteur a encore plus reculé en France depuis fin 2019 : -19% vs -10%. La crise du secteur n'est plus impactante en Allemagne que parce qu'il y occupe un poids + élevé. https://t.co/Qe87psO8qO,Thu Sep 05 17:26:30 +0000 2024,1,3
501,Oblomov,France en 2024. #VeritéNongGaza,Thu Sep 05 17:28:41 +0000 2024,0,0
502,SoSkills France,"Gamer depuis l'enfance ? Cette application est faite pour toi ! 🎮✨

Télécharge ici: 🌐 https://t.co/QgiDwNz9AO 🌐

#twitch #blackops6 #bo6 #mw3 #fortnite #apex #warzone #valorant #valorantclips #thefinals #xdefiant https://t.co/XthnXmpHme",Thu Sep 05 17:30:40 +0000 2024,0,1
503,Marie 🫶,Autant je n’apprécie pas particulièrement Attal mais… on passe réellement d’un jeune à un homme qui a l’âge d’être à la retraite ? Quelle image vieillissante de la France.,Thu Sep 05 17:26:00 +0000 2024,0,3
504,BAY SIES,"Un moratoire c'est un délai suspensif, c'est un arrêt total de l'immigration musulmane venant d'asie et d'afrique, ce qu'il faut pour la France c'est la suppression du Regroupement familial et du droit du sol, ce sont la DGSE et la DGSI qui le disent !!! tout le reste est du vent",Thu Sep 05 17:35:41 +0000 2024,0,0
505,Oli🇨🇵...,"Nous avons le devoir de soutenir les minorités sexuelles opprimées face à la haine de certains faux pasteurs qui appellent à la haine. 
Makosso vient chaque année en France organiser des messes prophétique ou il promet délivrance dans les banlieue parisienne contre rémunération. https://t.co/c31eKicUtE",Thu Sep 05 17:33:07 +0000 2024,5,16
506,Actu Ligue 1,"LA FRANCE A OWN L’ARGENTINE AUX JO 🤯🤯

LA FRANCE ÉLIMINE L’ARGENTINE AU FOOT. ⚽️🇫🇷

LA FRANCE ÉLIMINE L’ARGENTINE AU RUGBY. 🏉🇫🇷

LA FRANCE ÉLIMINE L’ARGENTINE AU PING-PONG. 🏓🇫🇷

LA FRANCE ÉLIMINE L’ARGENTINE AU TENNIS (F). 🎾🇫🇷

LA FRANCE BAT L’ARGENTINE AU HANDBALL. 🏐🇫🇷

Au https://t.co/J8ovZeCkrB",Fri Aug 02 22:08:11 +0000 2024,10467,77169
507,Rafael Sereti,"🔴Marseille, France 🇫🇷 
En pleine rue, des touristes se font dérober leurs deux vélos. Nous vivons en liberté dans la jungle. https://t.co/cfXigSh2hv",Sun Aug 04 09:08:27 +0000 2024,2294,3936
508,Marcel,Merci la France ! https://t.co/87Eeg8bnI2,Sun Jul 07 19:12:28 +0000 2024,12781,90758
509,Eric Ciotti,"Bernard Cazeneuve à Matignon c’est le retour du très vieux monde.

Celui de François Hollande dont il a été le 1er ministre.

Je m’y oppose de toutes mes forces!

L’union des droites a fait 11 millions de voix. 

La France appelle à être gouvernée à droite pas par le socialisme ! https://t.co/rfsaqKo2iN",Sun Sep 01 11:52:39 +0000 2024,1457,6212
510,FranceUnie 🇫🇷,"🔴 Maroc - Rabat - ""Salam les amis ! On vient de Paris et on se fait recaler du restaurant juste parce qu’elles portent le hijab. La honte, on est choqué que ça se passe dans un pays musulman.""
https://t.co/wLCgd3RLAL",Thu Jul 25 14:08:52 +0000 2024,3335,9492
511,Blemont Denis,"Zéro cas en France de variole du singe mais 232 sites de vaccination viennent d’ouvrir sur tout le territoire !
Pendant ce temps les services d’urgences sont à l’agonie, ça devient effarant la gestion du pays par ces connards… https://t.co/3Rpo5zNl6t",Wed Aug 21 06:35:39 +0000 2024,4367,7002
512,Loetitia Halàsz 🇭🇺✝️ ن,"Je suis chrétienne ✝️
Je suis hongroise 🇭🇺
Je suis salie comme 2,4 milliards de chrétiens ayant vu l'abominable blasphème de notre seigneur par la France.
Je ne pardonnerai pas. 
#BoycottParis2024 https://t.co/jjMWsR6F1U",Sat Jul 27 08:28:20 +0000 2024,3395,12056
513,Fdesouche.com est une revue de presse,"JO : la délégation algérienne vise la France et jette des fleurs dans la Seine, au cri de ""Tahia Djazair"", en référence aux morts du 17 octobre 1961 #FLN 

#ceremoniedouverture #Paris2024 

https://t.co/PsX9FiyHNp",Fri Jul 26 19:14:22 +0000 2024,2388,5277
514,La France en Irak,"Signature du contrat entre Airbus Helicopters et l'Irak portant sur 14  🚁destinés à l'armée irakienne.
Plus que jamais, la coopération 🇫🇷-🇮🇶 est au service de la souveraineté et de la sécurité de l'Irak ! https://t.co/zq8KZbVp8R",Thu Sep 05 17:27:28 +0000 2024,4,16
515,Marion Maréchal,"En ce jour de l’#Assomption, jour où Louis XIII a consacré la France à la vierge Marie, nous apprenons avec tristesse que la croix de pierre de Tréport, chef-d'œuvre du patrimoine normand édifié en 1618, a été volontairement détruite cette nuit. 
Que cela nous rappelle de https://t.co/7X3IPw7KFA",Thu Aug 15 13:06:27 +0000 2024,3184,9609
516,Eric Zemmour,"Neuf des dix villes les plus dangereuses de France sont dirigées par la gauche.

Voilà ce que propose la gauche : une France où la vie devient insupportable pour les Français. https://t.co/qCJPLOFYW5",Fri Aug 30 09:11:25 +0000 2024,2871,9222
517,Bouli ☃️,"Libération du racisme en France, les supporters français agressent une supportrice du Portugal :
https://t.co/Egq9UwyQfz",Sat Jul 06 08:04:00 +0000 2024,2139,6540
518,Madagascar France🇲🇬🇨🇵,"JOUR DE GRAND MATCH🇲🇬
Madagascar🇲🇬 🆚 Tunisie🇹🇳 

5 septembre 2024 
⌚️: 21H heure française🇫🇷
🏟️:  Stade Hamadi Aguerbi Rades🇹🇳
📍: Tunisie
📺: Bein Sport 

ALEFA BAREA🇲🇬 https://t.co/0e1xuksxQc",Thu Sep 05 17:26:27 +0000 2024,1,4
519,Christine KELLY,"Fière pour la France !🇫🇷 
Merveilleuse cérémonie !
Céline Dion émouvante …
Edith Piaf éternelle..
Fière de Teddy Riner et Marie Jo Perec🎉

Sexe, cathophobie…: idéologie crasse. 
Aucun rapport avec les valeurs du sport.

Vive la France 🇫🇷 https://t.co/lndveUcyXm",Fri Jul 26 23:26:17 +0000 2024,2153,11195
520,Debunker NEWS,"👮🇫🇷En France, parler à un FDO, c'est se retrouver contrôlé, à la recherche d'une excuse pour vous verbaliser, parce que vous savez, un policier ou un gendarme, c'est un être supérieur... Nous français, on le sait, mais ce pauvre touriste indien, qui a osé reprocher à un gendarme https://t.co/PGbCmnKQNk",Mon Aug 05 16:07:22 +0000 2024,1871,4603
521,Mediavenir,"🇫🇷 QUEL TRIO ! Angèle x Phoenix x Kavinsky sur ""Nightcall"" au Stade de France. (France 2) #CeremoniedeCloture  https://t.co/2nAmJ5DmL8",Sun Aug 11 20:57:50 +0000 2024,7612,54594
522,Jean-Marie HUPEL ⏚,"Bonjour @AdeleVanReeth je comprends que la période estivale est propice à la déconnexion mais avez vous vu cette sortie raciste d’une de vos “humoristes” d’Inter? Sophia Aram sera-t-elle sommée de présenter ses excuses, faute de quoi elle serait licenciée par Radio France? https://t.co/VoZEF8yAUe",Mon Aug 12 17:54:28 +0000 2024,1245,4017
523,Damien Rieu,"Une courageuse jeune fille recadre un fan du Hamas qui crie “H****r avait raison !” dans le métro parisien, sur la ligne 9 ce matin. 
Les sorties antisémites se multiplient dans cette France de plus en plus islamisée. 
#Paris https://t.co/udRP4bk3bg",Wed Aug 14 16:42:43 +0000 2024,1577,4908
524,Myriam Palomba,"Au lieu de dénoncer la politique de Macron qui a ruiné la France et de le virer comme le malpropre qu’il est, ils lui font tous des courbettes pour être son premier ministre. Notre classe politique ancienne ou nouvelle est une blague sans fin, une infamie. https://t.co/5ut6JD0WYs",Mon Sep 02 08:23:43 +0000 2024,2031,5206
525,La Plume Libre,"🔴🇨🇵 Un Intermarché en #Bretagne affichera désormais le nom et la photo des voleurs, en + de leur faire payer 3 fois le prix du préjudice - Ouest France https://t.co/KMFnQqxKzw",Wed Aug 21 18:41:51 +0000 2024,1694,12063
526,Eric Zemmour,"Quel exploit, quelle fierté pour la France !Deux titres olympiques en une soirée, c’est une première. Léon Marchand est stratosphérique et place la France au sommet de la natation mondiale. Félicitations !

#AlerteMédaille #OlympicGames https://t.co/mhZUDk56bE",Wed Jul 31 20:39:39 +0000 2024,1336,9609
527,Patrick Champagnac,Les larmes de la directrice de la cérèmonie d'ouverture des JO #DaphneBurki sur le plateau de France 2 . Il est vrai que cette soirée sublime était pleines d'émotions . Bravos à Daphné Burki et au comité organisateur d'avoir su rendre si belle si poétique la ville où je suis né https://t.co/QGaX0Syak4,Fri Jul 26 22:34:25 +0000 2024,458,8778
528,Jon De Lorraine,"Un gendarme se fait tuer.
Des femmes se font violer par des OQTF
La situation économique de la France est catastrophique.

Mais nos médias continuent dans leurs délires débiles

Léa Salamé a adoré on dirait https://t.co/5IHkRF3D64",Thu Aug 29 11:55:47 +0000 2024,2348,8910
529,David 🇵🇹,DEMAIN JE VAIS VOIR FRANCE ITALIE 🕺🕺🕺🕺🕺,Thu Sep 05 17:30:36 +0000 2024,0,1
530,nininet,La France en finale du #Cecifoot bravo les gars ! #JeuxParalympiques2024 #Paris2024,Thu Sep 05 17:27:55 +0000 2024,1,0
531,Noesis,"La France sans Bardella, Hanouna, Mélenchon 
#Paris2024 #JeuxOlympiques https://t.co/YKNhhhZkY4",Sun Aug 11 17:30:07 +0000 2024,2213,12291
532,flyz,La France est l’un des pays les plus détester peu importe le pays où je voyage et je dis que je viens de France ils me disent «  i hate French people »,Sun Aug 11 11:47:38 +0000 2024,886,14116
533,Florian Philippot,"Énorme !

Bravo à Donald #Trump qui s’engage à publier la liste de tous les clients de l’île d’#Epstein !

Sujet ultra tabou en France !…

Vidéo ! ⤵️ https://t.co/oxwiub3tcf",Wed Sep 04 15:44:36 +0000 2024,2855,8105
534,Fdesouche.com est une revue de presse,"Attaque à la mairie d'Angoulême (16). L'auteur de nationalité française est :

- Mustapha K., 46 ans
- Né au Maroc
- Arrivé en France il y a 15 ans
- Serait dépressif depuis son divorce
- Inconnu de la justice et du renseignement

https://t.co/hIn1Wh2IRo https://t.co/e86uNbLxs2",Thu Aug 22 17:28:20 +0000 2024,2683,5668
535,La France insoumise,"🔴 @iambilalhassani soutient le Nouveau Front Populaire !

#OnVoteNFP https://t.co/V2Htf9mbhq",Fri Jul 05 17:13:58 +0000 2024,653,6097
536,ALTITUDE,L’actualité avec Jacob Cohen #israel #France https://t.co/AlXRDQVBUj,Thu Sep 05 17:34:35 +0000 2024,0,2
537,Culture Faith & Beauty,Fountain at Place de la Concorde in Paris France https://t.co/cvMp98mmeY,Thu Sep 05 17:24:57 +0000 2024,5,21
538,Adry 🦁,"Mon classement des équipes les plus historiques de France ! 
(Un avis ?) https://t.co/oF2zXeru3N",Thu Sep 05 17:27:15 +0000 2024,2,6
539,cm.__,"Salam alaykum,

Je recherche une alternance en Marketing Digital pour mon Master 2.

Durée : 1 an 
Domaine : Marketing Digital 
Rythme : 3 semaines sur 4 
Lieu : Île-de-France
(Avec possibilité de porter le voile et de prier)

@jobhijabfr 
Des pistes ?
Je peux vous envoyer mon CV",Thu Sep 05 17:22:52 +0000 2024,24,11
540,Jean-Vital 🎗✝️🇫🇷🎼⛳️,"#GabrielAttal et #MichelBarnier , 2 hommes d'état de grande qualité. Vive la #France 🇨🇵 https://t.co/lJO4KdeUyq",Thu Sep 05 17:23:53 +0000 2024,0,1
541,POMPOM POMME,"💪Vous êtes imbattables ensemble !

CR @125_png (Autorisé)          
#HonkaiStarRail #崩壊スターレイル #スターレイル #Starrail #HSR #Rappa #Penacony #らんは #乱破 #라파 #Boothill #Boothillhsr https://t.co/xP8sUXXwuo",Thu Sep 05 17:24:00 +0000 2024,5,62
542,𝑇𝐼 𝐹𝐼 𝑆𝑂𝐿𝐸̀𝑌 𝐿𝐴,la façon dont il n’y a eu 0 transition sur les températures là en france …,Thu Sep 05 17:28:12 +0000 2024,0,1
543,Danphil,Ce fielleux raté n aime pas la France,Thu Sep 05 17:23:38 +0000 2024,0,1
544,s.ab_____,La France …,Thu Sep 05 17:20:49 +0000 2024,0,1
545,🐉Justine🦦,Bon qui vient avec moi vivre dans un autre pays que la France ?,Thu Sep 05 17:22:27 +0000 2024,0,7
546,SLBenfica France,"📆 L'heure et la date de Benfica-FC Porto est connu

🔜 Le classique entre Benfica et le FC Porto, dans le cadre de la 11e journée de championnat, se jouera le dimanche 10 novembre.

⏩️ Qui aura lieu à l'Estádio da Luz à Lisbonne, devrait être lancé à 21h45 (heure française). https://t.co/oZJekp2gpu",Thu Sep 05 17:25:07 +0000 2024,0,0
547,Simoñ,"Thomas Jolly vient de dire que le tableau avec les drags n'était pas inspiré de la Cène mais du banquet des Dieux de l'Olympe.
D'où Dyonisos (Philippe Katerine), dieu du vin (France) et père de Sequana, déesse gauloise de la Seine.",Sun Jul 28 11:15:39 +0000 2024,3297,21103
548,angie😸,y’a pleins de fous en france vous voulez pas être les héros de la nation?,Thu Sep 05 17:21:54 +0000 2024,0,5
549,ktb ∴,"de toute façon on savait que le but de la dissolution était de propulser Bardella premier ministre, manque de peau la France a fait barrage et il a fallut trouver quelqu’un qui soit d’extrême droite tout en appartenant pas à l’extrême droite (c’est la toute la nuance)",Thu Sep 05 17:21:43 +0000 2024,0,0
550,Ambassade d'Algérie en France 🇩🇿,"Représentant Monsieur le Président @TebbouneAmadjid, le Ministre @AhmedAttaf_Dz prend part à la 4e édition du #SommetChineAfrique qui se tient à #Pékin 🇨🇳, sous le thème ""Bâtir un avenir commun pour l’#Afrique &amp; la #Chine"".
🔗https://t.co/OohgkxMPXB
#Algérie🇩🇿 #FOCAC2024 https://t.co/fAj2tQIXzG",Thu Sep 05 17:23:24 +0000 2024,1,9
551,Objectif France Bouches du Rhône,@libe Il paraît qu’elle n’a même plus le refuge de la Mairie de Paris 😱 https://t.co/OAfsoiwxkz,Thu Sep 05 17:27:01 +0000 2024,6,12
552,Robin Ratto,"Excellent discours de @MichelBarnier lors de cette passation de pouvoir au poste de #PremierMinistre.
 
Déterminé, humble et tourné vers l'action, il fera assurément un excellent travail pour répondre aux grands défis auxquels la France et les Français font face ! 👏🏼 https://t.co/yNRnVqE5Pw",Thu Sep 05 17:21:36 +0000 2024,6,28
553,Claude El Khal,"La famille de l’ambassadrice de la Palestine en France @HalaAbouHassira a été ciblée par l’armée israélienne à Gaza.

Il n’y a pas de mots pour décrire cet acte barbare. Des femmes et des enfants massacrés sans vergogne. La France se doit de réagir.

https://t.co/HnEgMnx9hL",Fri Aug 02 20:29:14 +0000 2024,4120,6705
554,Selliez Tony,"Villeneuve-lès-Avignon : changement de lycée pour l'adolescent qui aurait agressé l'un de ses camarades avec un couteau

https://t.co/SMH2Xef9NX via France Bleu",Thu Sep 05 17:19:51 +0000 2024,0,1
555,Jean-Louis Musset,L’#Irak confirme l’achat de 12 hélicoptères H225M Caracal auprès de la #France https://t.co/zf2p2J2wzD,Thu Sep 05 17:25:38 +0000 2024,0,0
556,Ju ت 🇲🇫,"Les macronistes préfèrent le RN au NFP.
La France est officiellement d'extrême droite, alors que les gens ont voté contre.
Macron est un irresponsable doublé d'un sombre co...",Thu Sep 05 17:17:57 +0000 2024,0,1
557,Zayyan/Sing France,"#자얀💛 

Récapitulatif de la Fashion Week SS ! 💛💛💛

#XODIAC #소디엑 #ZAYYAN #자얀 https://t.co/ssGyPfvBRV",Thu Sep 05 17:18:58 +0000 2024,10,330
558,Funky.D👑🍉,"Bonjour 

Mon fils cherche un stage en SIV/BIV dans les trains à la sncf pour la période du 30 septembre au 18 octobre ( terminal bac ) svp . 

Si vous avez des pistes ou rt ça serait gentil en île de France 🙏🙏",Thu Sep 05 17:18:46 +0000 2024,9,10
559,Danielle Simonnet,Rendez-vous ce soir à 22h sur France Info (TV) pour réagir au coup de force démocratique que constitue le choix par Macron de M. Barnier comme Premier ministre ! https://t.co/lKd6jQo6Cs,Thu Sep 05 17:23:07 +0000 2024,11,23
560,kakou𓅮enjin,"Mes seinen girlies demain sort ce banger de slice of life romance (age gap mais entre adultes !!) qui alterne entre humour et moment vraiment touchant, c’est vraiment à lire on a trop de la chance de l’avoir en France branchez vous smoking behind the supermarket with you!! https://t.co/gMjMjI3JpF",Thu Sep 05 17:21:59 +0000 2024,4,17
561,Le Gruppetto,"Les parcours des championnats d'Europe 2025 (en octobre), organisés en France, ont été dévoilés. 203,1km seront à parcourir pour la course en ligne masculine, avec des difficultés habituellement utilisées en début de saison sur les Boucles Drôme-Ardèche. https://t.co/jT9Qj7FN2O",Thu Sep 05 17:23:15 +0000 2024,43,521
562,Univers Venezuela 🇫🇷,"🇻🇪 • La beauté de la région de Mérida, au Venezuela, sur cette photographie.

L'arc en ciel surplombant les montagnes parsemées de forêts donnent une ambiance unique.

📸 : @lorebarbossa https://t.co/DF5OXVlXij",Thu Sep 05 17:23:46 +0000 2024,0,5
563,Gabee - 🇯🇴 - J'vous aime pas !,Je te déteste @EmmanuelMacron,Thu Sep 05 17:18:47 +0000 2024,0,2
564,La-Matrice,L'acte définitif de soumission de la France à Bruxelles et à Davos.,Thu Sep 05 17:22:51 +0000 2024,1,3
565,Erik1Max,"Les #GiletsJaunes sont arrivés trop tôt... Si seulement les Francais nous avaient suivi au lieu d'écouter BFM, la France n'en serait pas là aujourd'hui.",Thu Sep 05 17:19:19 +0000 2024,3,6
566,Julie Nicolas ⏚,"Nulle part en France on ne demande à des automobilistes de manœuvrer autour de mobilier publicitaire. 

À Lille, au bout des allées piétonnes on contraint à ces manœuvres les piétons et personnes handicapées... https://t.co/seZ7opionw",Thu Sep 05 17:19:53 +0000 2024,7,24
567,فناء🇵🇸,"La France, le pays qui glorifie les pedophiles et les violeurs &lt;3b",Thu Sep 05 17:20:58 +0000 2024,0,1
568,🇷🇪,Cherche place pour France Italie demain au Parc venez me dm svp,Thu Sep 05 17:19:57 +0000 2024,0,12
569,liocri🇵🇸🇵🇸🇵🇸🇵🇸🇨🇩🇨🇩🇨🇩🇨🇩,"Vous êtes surpris de Macron, moi je vais quitter la France comme toujours rien à changer je devais juste faire quelques choses",Thu Sep 05 17:21:07 +0000 2024,0,0
570,Professor JeanMi DUBOIS,"BONJOUR JE SUIS ARRIVÉ
BYE BYE LA FRANCE
BYE BYE MACRON
je suis en exil a cause de ce malade de droite🤬",Thu Sep 05 17:25:57 +0000 2024,0,3
571,M8 JouDjey,"Je lis des trucs 🤦🤣 
Des supporters d'autre club qui essaye de faire des liens avec la montée du RN en France et la création de M8 mais mdrrr 
Les gens sont complètements fous sur ce réseau de mort ça craint
PS: faut arrêter de catégoriser les m8 comme des racistes 1/2",Thu Sep 05 17:24:32 +0000 2024,0,4
572,Anthony ( 本当に) VAJDA,Normalement si Macron veut marquer la rupture il devrait faire des changements au niveau de France Télé comme il a fait lorsqu'il est devenu président en 2017,Thu Sep 05 17:24:31 +0000 2024,0,0
573,✭ Un spectre (hante la sauce 🥘🔥)一个幽灵 📕🇫🇷,"Le verre à moitié plein c’est que 58% des Français ne sont donc pas des débiles profonds ou des ennemis intérieurs de la France. 
C’est toujours ça de pris !",Thu Sep 05 17:21:54 +0000 2024,2,15
574,Marie & Philippe 🇺🇦,"Grégoire Bouillier, auteur du Syndrome de l’orangerie, invité d’⁦@evabester⁩ #Monet ⁦@Ed_Flammarion⁩ | France Inter https://t.co/5pU1urNaRD",Thu Sep 05 17:21:42 +0000 2024,1,8
575,Nicolas Bouzou,"Station de RER Saint-Denis. Pour patienter avant d’accéder aux quais, la foule qui sort du stade de France chante la Marseillaise. Les JO de Paris nous rassemblent ❤️🇫🇷. https://t.co/mAoWzZO0A4",Sat Aug 03 21:31:01 +0000 2024,821,3945
576,NicolasBoursin,"J’adresse mes félicitations à @MichelBarnier  pour sa nomination à Matignon.
Son expérience sera utile dans cette crise politique. 
Il sera œuvrer pour le redressement de la France https://t.co/HYLqEOQaW7",Thu Sep 05 17:23:46 +0000 2024,0,1
577,KATY PERRY FR,"🚨|  143 RELEASE PARTY 🪩🇫🇷✨

Viens célébrer la sortie du nouvel album de @katyperry et l’écouter en exclusivité le jeudi 19 septembre !

📍LA NUIT, 8 boulevard de la Madeleine à Paris de 19:30 à 22:30.

🎟️ Sur Invitation/Inscription https://t.co/WwwiBQ8Ca0",Thu Sep 05 17:15:00 +0000 2024,29,177
578,HONOR France,"Les critiques sont tombées : Sam Sung attribue 5 étoiles au tout nouveau #HONORMagicV3 ⭐⭐⭐⭐⭐

#HONORIFA2024 #UnfoldYourMagic https://t.co/cI2ZiXyWm8",Thu Sep 05 17:16:53 +0000 2024,3,49
