Tweet_count,Username,Text,Created At,Retweets,Likes
11,Netflix France,"Salut, Chabat ?

EN PLACE saison 2, avec Jean-Pascal Zadi, Eric Judor, Benoît Poelvoorde, Fadily Camara, Marina Foïs, Fary, Panayotis Pascot, et... Alain Chabat en 2024 ! https://t.co/P8C4TeiQop",Thu Feb 08 10:30:00 +0000 2024,55,795
12,Cerfia,🇫🇷🥖 La #France est championne du monde de la Boulangerie 2024 ! Une première depuis 16 ans. 🥳 https://t.co/t3lpVuYoPt,Tue Jan 23 11:50:00 +0000 2024,1465,20088
13,𝐓𝐔𝐂𝐎𝐖🇨🇷🇫🇷,"Ma liste de vœux pour 2024 

- Le PSG remporte la LDC
- Le PSG fait le triplé national 
- La France gagne l’Euro 
- La France gagne les JO
- Mbappe repart avec son Ballon d’Or https://t.co/vQnbRGvzxT",Mon Jan 01 13:21:50 +0000 2024,485,4297
14,Lee Taeyong France 🌹🌟,"28.02.2024 [VIDEO] Mise à jour de la story Instagram de #TAEYONG

#its_arki

https://t.co/Pv13W1kwv3",Wed Feb 28 16:35:12 +0000 2024,0,3
15,Avec Brigitte ! (Compte Fan),"Pendant que l’Allemagne lutte contre ses vieux démons, la France s’apprête à mettre l’extrême-droite en tête lors des #Europeennes2024. 

Aucune voix ne doit manquer à la République ! 

Ils ne doivent pas passer. 

 https://t.co/KGEmk6eKO5",Sun Feb 04 14:16:41 +0000 2024,148,415
16,Netflix France,"Aller-simple pour l’Alaska.

Sweet Tooth, saison finale, en 2024. https://t.co/ejd334UmtM",Fri Feb 02 15:21:06 +0000 2024,88,1050
17,Nawel,"Hananoi, yubiren, honey lemon soda, sawako retour, yona exposition, love of kill, studio cabana, futakoi en france... que veut l'année 2024 encore",Wed Feb 28 17:48:44 +0000 2024,7,39
18,GalinaElbaz,"Ce soir, 28 février 2024: 
La France devient le premier pays au Monde à protéger le droit à l’interruption volontaire de grossesse dans sa Constitution. 
#IVGconstitution #France #DroitsDesFemmes 
Liberté. Egalité. Sororité. https://t.co/3hCIo5gKlS",Wed Feb 28 21:15:46 +0000 2024,19,50
19,Motorsport France,"La Ferrari #F1 SF-24 de Charles Leclerc et Carlos Sainz pour 2024 💚🩶❤️

Vos impressions ? 🤔 https://t.co/PRh3079A0Y",Tue Feb 13 11:11:14 +0000 2024,16,343
20,Netflix France,"Fiers de vous annoncer le film événement THE IMAGINARY, par un ancien du Studio Ghibli, Yoshiyuki Momose (animateur sur Le Voyage de Chihiro) et le Studio Ponoc.

En 2024. https://t.co/CyuZsRAvQO",Fri Jan 26 09:22:40 +0000 2024,223,2019
21,Le Parisien | transports,"Métro: recrutements, équipes cynotechniques, modernisation des rames… Les pistes pour accélérer la convalescence de la ligne 8
➡️ https://t.co/XDWwEnB4Lm https://t.co/cLTZsfN9Vi",Wed Feb 28 17:59:56 +0000 2024,15,76
22,Fil Rouge France,"Pour présenter ses #Voeux2024 aux français, le guignol de l'Élysée a posé devant une multitude drapeaux. Preuve s'il en est que dans son esprit la #France n'existe plus.
Pour #2024 le souhait des français est que cet énergumène indigne de sa fonction dégage https://t.co/tm7VjGTYHK",Mon Jan 01 08:21:59 +0000 2024,82,227
23,𝐊𝐌𝐓.,"🚨 France will play against Germany in a friendly match on 24th March as preparation for Euro 2024. 🇫🇷🇩🇪

It's the time to Humble Germany ☝️🔥 https://t.co/g1S4zlbx1R",Wed Jan 24 05:00:40 +0000 2024,21,223
24,catourneovale,"💥🤾🇫🇷 Nos Bleus sont stratosphériques et encore après prolongation finissent par s'imposer 33-31 face au grand Danemark triple champion du Monde, c'est énorme 🤩
Quel mental de notre fabuleuse équipe de France 😍
Et @PrandiElohim notre héros 🙏
#FRADAN
https://t.co/182bHdX6nd",Sun Jan 28 18:44:50 +0000 2024,40,411
25,Alain Houpert,"En guise de Grand débat, l’Image douloureuse de la France en 2024. D’un côté, un Président de la République replié à l’abri avec ses ministres, vantant ce qu’il a fait ; de l’autre, des CRS face aux #AgriculteursEnColeres qui ne demandent qu’à vivre dignement. Ce n’est plus une https://t.co/8mOdsX5OCB",Sat Feb 24 08:30:10 +0000 2024,3112,6228
26,Netflix France,"Après l’histoire de Jeffrey Dahmer, la série d’anthologie de Ryan Murphy revient avec Monsters: The Lyle and Erik Menendez Story.

En 2024. https://t.co/KYhvMPcAc7",Mon Jan 15 16:00:00 +0000 2024,130,767
27,Netflix France,"Le village se réveille…

LOUPS-GAROUS, le film évènement adapté du jeu best-seller Les Loups-Garous de Thiercelieux, en 2024. https://t.co/CAKU6VSTcC",Tue Jan 30 11:00:01 +0000 2024,2737,20322
28,Pokémon GO France,"Dresseur·euse·s, nous avons des informations survoltées pour vous ! ⚡
Ces Pokémon sont pleins d’énergie et prêts pour l’aventure !

L’événement Journée Étude Chargé à bloc aura lieu le dimanche 3 mars 2024 de 14 h à 17  h (heure locale) #PokemonGO https://t.co/NWc83LdMOr",Wed Feb 28 21:00:03 +0000 2024,4,35
29,ENGRAND Christine,Rencontre avec Ève Gilles Miss France 2024 au salon de l'agriculture 🇲🇫 https://t.co/KzHCuMMQ3G,Wed Feb 28 21:07:42 +0000 2024,1,14
30,Equipe de France ⭐⭐,"1️⃣ 𝘼𝘿𝙑𝙀𝙍𝙎𝘼𝙄𝙍𝙀, 1️⃣ 𝙇𝙄𝙀𝙐, 2️⃣ 𝘿𝘼𝙏𝙀𝙎 !

Nos deux Equipes de France affronteront l'Allemagne 🇩🇪 à 𝙇𝙮𝙤𝙣 les 𝟮𝟯 𝙛𝙚́𝙫𝙧𝙞𝙚𝙧 𝙚𝙩 𝟮𝟯 𝙢𝙖𝙧𝙨 prochains 🔥

#FiersdetreBleus https://t.co/5YcD8o2NIk",Tue Jan 23 16:25:58 +0000 2024,178,1684
31,Resenha Escrita ⚽️📝,"Esse é o provável time que a França jogará nas Olimpíadas de 2024, em Paris.

Sabe o que me impressiona? Que esse time facilmente poderia ser uma seleção principal.

Que geração absurda! Talentos e mais talentos. A França não para.

E quando você percebe, Camavinga, que já https://t.co/ObKmx1dRRI",Wed Jan 03 16:38:04 +0000 2024,6,245
32,Equipe de France ⭐⭐,"L’Équipe de France affrontera le 𝑪𝑯𝑰𝑳𝑰 🇨🇱 à l’Orange Vélodrome de 𝑴𝒂𝒓𝒔𝒆𝒊𝒍𝒍𝒆 le 26 mars prochain 🙌

#FiersdetreBleus https://t.co/LDyxBLuzNs",Wed Jan 24 17:35:38 +0000 2024,747,5674
33,Sergi,"24h en France :
- Grève des cheminots
- Fonctionnaires de merde du conseil d'Etat qui attaquent c-news (seule chaîne de droite)
- député LR (droite) qui veut créer une nouvelle taxe sur les vêtements chinois

Et j'ai toujours pas été voir fdesouche ...",Wed Feb 14 07:11:57 +0000 2024,25,303
34,See Tickets France,"Après le Zénith de Paris en novembre 2023, Cigarettes After Sex sera en concert à l’Accor Arena le 16 novembre 2024 ✨

🎫 Ouverture de la billetterie vendredi 8 mars à 10h https://t.co/UHCqXdgciD",Wed Feb 28 16:36:43 +0000 2024,3,20
35,France Rugby,"🇫🇷🍀 Le #XVdeFrance s'incline dans ce premier match du #SixNations 2024 à Marseille.

#FRAIRL #NeFaisonsXV https://t.co/bHCU1iQvVT",Fri Feb 02 21:55:33 +0000 2024,131,868
36,Univers Tennis 🎾,"LA FRANCE S'OFFRE L'ALLEMAGNE EN UNITED CUP 🔥🇫🇷

🇩🇪 Zverev 4-6, 6-4, 6-3 Mannarino
🇫🇷 Garcia 1-6, 6-2, 6-2 Kerber
🇫🇷 Garcia/Roger-Vasselin 7-6, 2-6, 12-10 Zverev/Kerber

Les Bleus remportent cette première confrontation et affronteront l'Italie pour la qualification. 🤩 https://t.co/eWxqlbkWOI",Mon Jan 01 13:38:52 +0000 2024,82,1181
37,Netflix France,"Nouveaux candidats, nouveau concept, même transpi.

100% Physique ! - Underground, la saison 2 de la compétition coréenne, en 2024. https://t.co/AD7cqZq1FX",Tue Feb 06 17:30:01 +0000 2024,102,1115
38,Netflix France,"Et c’est ainsi que Singed créa Warwick.

Arcane saison 2, en novembre 2024. https://t.co/nkysR5om5f",Fri Jan 05 16:02:01 +0000 2024,3188,15208
39,Laurent Albaret,"[On en parle] Loi du 28 février 2012 / 2024 🇫🇷 Déclaré fête nationale et « jour du souvenir » par la loi du 24 octobre 1922, le 11 novembre devient un jour d’hommage à l’ensemble des « morts pour la France » civils ou militaires des conflits anciens ou actuels #DevoirdeMémoire https://t.co/XHgdg6JumU",Wed Feb 28 20:16:09 +0000 2024,4,14
40,Sea Shepherd France,"REQUINS-RENARDS : CARNAGE À CAPBRETON

En France, en 2024, il est toujours légal de commercialiser des espèces menacées et protégées !

Plus d'une dizaine de requins-renards ont été débarqués au port de Capbreton mercredi 21 février. L’espèce est menacée d’extinction et est https://t.co/oVYRecirld",Wed Feb 28 20:02:40 +0000 2024,402,500
41,Motorsport France,"🚨 Pramac Racing a présenté ses couleurs pour la saison 2024 de #MotoGP !

Infos et photos 🔗 https://t.co/eE50D98ywJ https://t.co/ZAJbiIin07",Wed Feb 28 16:20:08 +0000 2024,2,25
42,France Rugby,"🇫🇷☘️ Le tournoi des #SixNations 2024 commence demain soir à 21h ! 💪🔥

#XVdeFrance #NeFaisonsXV #FRAIRL https://t.co/aCx58tuerd",Thu Feb 01 20:12:01 +0000 2024,48,465
43,Ultras Made in France,"⚽️ Lorient - Nantes
📢 Merlus Ultras !
📆 Samedi 24 février 2024 
📸 MU95 https://t.co/obNTm4VS9I",Wed Feb 28 20:16:03 +0000 2024,3,70
44,France Rugby,"🇫🇷⚡️🇮🇹 La composition de 𝐕𝐎𝐒 𝐁𝐋𝐄𝐔𝐒 pour affronter l'Italie ! #FRAITA 

⏳ Rendez-vous dimanche à 16h à Lille pour la 3ème journée des #SixNations 2024

#NeFaisonsXV #XVdeFrance https://t.co/ZA0ZniZIRV",Fri Feb 23 10:48:27 +0000 2024,176,1066
45,Equipe de France ⭐⭐,"🇮🇹 Italie
🇧🇪 Belgique
🇫🇷 France
🇮🇱 Israël

Le tirage au sort a rendu son verdict ! Voici le groupe de nos Bleus qui débuteront la 𝗟𝗶𝗴𝘂𝗲 𝗱𝗲𝘀 𝗡𝗮𝘁𝗶𝗼𝗻𝘀 𝟮𝟰/𝟮𝟱 en septembre prochain 🔜🏆

#FiersdetreBleus https://t.co/8agVnDyxpx",Thu Feb 08 17:52:40 +0000 2024,832,6056
46,beIN SPORTS,"🏆🤾‍♂️ #EHFEuro2024 #FRADAN 
🇸🇪🇩🇪 La France est championne d'Europe ! https://t.co/UxXhkZAFCa",Sun Jan 28 18:39:41 +0000 2024,510,2097
47,𝙸𝚛𝚛𝚎́𝚜𝚒𝚜𝚝𝚒𝚋𝚕𝚎𝚜 𝙵𝚛𝚊𝚗𝚌̧𝚊𝚒𝚜 ⭐️⭐️,"La programmation TV en clair de l'@EURO2024 ⤵️

TF1: Match d'ouverture, 3 huitièmes, 2 quarts, 1 demi
M6: 2 huitièmes, 2 quarts, 1 demi, la finale https://t.co/PQ3l78QcDq",Wed Jan 24 18:08:52 +0000 2024,67,234
48,Romain 🎾🇫🇷,"L'EQUIPE DE FRANCE EST TROP FORTE ! 

Qualification en Finale des championnats du monde par équipe 😍😍

Porté par un Félix Lebrun 🇫🇷 de gala (comme d'habitude) avec 2 victoires, et un Simon Gauzy ultra solide, la 🇫🇷 brille est c'est TROP TROP BIEN. 

Plus qu'une victoire pour https://t.co/5E9NpHH8Sa",Sat Feb 24 10:02:23 +0000 2024,21,525
49,Equipe de France Féminine,"𝐄𝐧 𝐫𝐨𝐮𝐭𝐞 𝐩𝐨𝐮𝐫 𝐥𝐞 𝐅𝐢𝐧𝐚𝐥 𝟒 🔥

Rendez-vous à Lyon, le 23 Février face à l’Allemagne pour une place en Finale 💪🏆

#FiersdetreBleues https://t.co/iDOIrgURmc",Wed Feb 14 10:39:11 +0000 2024,134,742
50,Actu Foot,"🚨 La liste des Bleus 🇫🇷 de Didier Deschamps pour l’Euro 2024 devrait être annoncée le mercredi 15 ou le jeudi 16 mai, à 20 heures sur TF1. 🗒️📅

(@RMCsport) https://t.co/4HOoAtRMIE",Wed Jan 31 16:42:04 +0000 2024,511,7860
51,France Rugby,"🇫🇷🇮🇹 Fin du match à Lille le #XVdeFrance et l'Italie se quittent sur un match nul pour cette 3ème rencontre des #SixNations 2024. 

#FRAITA #XVdeFrance #NeFaisonsXV #SixNations https://t.co/tSvmyLGo4Y",Sun Feb 25 17:00:50 +0000 2024,72,601
52,OnaTousunCôtéFoot ⚽️,"LES BLEUES SONT EN FINALE ! 🤩🇫🇷

Victoire 2-1 face à l’Allemagne grâce à des buts de Kadidiatou Diani et Sakina Karchaoui. ⚽️

𝗙𝗜𝗡𝗔𝗟𝗘 (𝗺𝗲𝗿𝗰𝗿𝗲𝗱𝗶) :
ESPAGNE 🇪🇸 vs 🇫🇷 FRANCE https://t.co/tKTRkj4vKM",Fri Feb 23 21:59:12 +0000 2024,80,713
53,Netflix France,"Squid Game, saison 2
La Chronique des Bridgerton, saison 3
Outer Banks, saison 4 
Umbrella Academy, saison finale
Emily in Paris, saison 4
F1 : Pilotes de leur destin, saison 6
Cobra Kai, saison finale
Sweet Tooth, saison finale
Le Problème à 3 Corps...

Tout ça en 2024. https://t.co/aZpzM7wfVf",Thu Feb 01 14:01:23 +0000 2024,465,3309
54,Paris 2024,"L'or Paralympique🥇 
Une ambition identique, pour saluer une performance exceptionnelle !  

Parce que la France accueillera pour la première fois de son histoire les Jeux Paralympiques, la médaille d’or rend un double hommage à la France. 
Un véritable morceau de Tour Eiffel en https://t.co/2WsFXEXPrl",Thu Feb 08 12:22:40 +0000 2024,468,2112
55,Eurosport France,🇫🇷🙌 COCORICO : FELIX LEBRUN PROPULSE LA FRANCE EN FINALE DES MONDIAUX ! https://t.co/u7AVzZSKDm,Sat Feb 24 10:15:49 +0000 2024,105,1484
56,El Nacional,"IMPRESIONANTE | 😍🎆

🔹Europa ya recibió al 2024 y una de las celebraciones más espectaculares ocurrió en París, Francia, que encendió a la Torre Eiffel con fuegos artificiales

#ElNacional https://t.co/Q3VMKwyiKC",Mon Jan 01 00:54:21 +0000 2024,41,254
57,Netflix France,"Les séries à se (re)faire avant leur retour en 2024 :

- Squid Game
- Umbrella Academy
- La Chronique des Bridgerton
- AlRawabi School for Girls
- Outer Banks
- En Place
- Arcane
- Young Royals
- Beastars
- Cobra Kai
- Sweet Tooth
- Emily in Paris
- YOU
- F1 : Pilotes de leur",Tue Feb 06 11:18:47 +0000 2024,211,2282
58,Amis du Musée de Cluny • Moyen Âge,"[Cluny] À partir du 12 mars 2024, ouverture au public de l'exposition « Les arts en France sous Charles VII (1422-1461) » du @museecluny, un moment charnière de l’histoire et de l’histoire de l’art ✨
💬 https://t.co/4UnnILTCF2 #ExpoCharlesVII #Cluny https://t.co/iirooFIL91",Wed Feb 28 22:01:20 +0000 2024,16,49
59,Eurosport France,"🇫🇷 Magnifique ! Direction la 𝐟𝐢𝐧𝐚𝐥𝐞 pour les Bleus🤩

La France s'impose en prolongation face à la Suède après un match complètement fou ! 

#FRASUE #EHFEuro2024 https://t.co/MVYD8BuAAX",Fri Jan 26 18:42:41 +0000 2024,235,2246
60,Netflix France,"Bonne année à tous, en 2024 :

- Arcane saison 2
- YOU saison finale
- Umbrella Academy saison finale
- La Chronique des Bridgerton saison 3
- L’adaptation d’Avatar : Le dernier maître de l’air
- Young Royals saison finale
- L’anime Tomb Raider
- REBEL MOON partie 2 :",Mon Jan 01 11:00:20 +0000 2024,530,4773
61,Thierry CHE,"""Dans un clip, accompagné du rappeur ""Freeze Corleone"", le rappeur congolais ""Kalash Criminel"" qui a fuit son pays pour trouver refuge en France: vomit sa haine de la France, des Français et se gausse des juifs victimes d'attentats - Fdesouche"" https://t.co/DbCpPB1t3X",Wed Feb 28 20:17:03 +0000 2024,354,236
62,Dicodusport ⭐⭐,"🇫🇷🔥 𝐂𝐇𝐀𝐌𝐏𝐈𝐎𝐎𝐎𝐎𝐍𝐒 𝐃'𝐄𝐔𝐑𝐎𝐏𝐄 !! 

Les Bleus décrochent un quatrième titre européen, le premier depuis 2014 ! MONSTRUEUUUUX ! 😍😍

#EHFEuro2024 #FRADAN https://t.co/OgZsdRlTd2",Sun Jan 28 18:39:51 +0000 2024,16,235
63,Cerfia,"🇫🇷 Voici le classement des villes où il fait le plus bon vivre en #France en 2024 selon le JDD :

1️⃣ Angers (3e année d’affilée)
2️⃣ Bayonne
3️⃣ Biarritz
4️⃣ Anglet
5️⃣ Annecy
6️⃣ Lorient
7️⃣ Rennes
8️⃣ La Rochelle
9️⃣ Brest
🔟 Rodez

1️⃣1️⃣ Caen
1️⃣2️⃣ Le Mans
1️⃣3️⃣ Nice
1️⃣4️⃣",Sat Jan 27 21:37:56 +0000 2024,763,8087
64,𝗧𝗘𝗔𝗠 𝗩𝗔𝗙𝗖 🦢,"Bonjour à tous !

Ce soir le VAFC se déplace à Rouen pour une potentielle place dans le dernier carré 2024 de la Coupe de France.

L'avant-match de cette rencontre historique, c'est maintenant !

#𝗙𝗖𝗥𝗩𝗔𝗙𝗖 | #𝗖𝗼𝘂𝗽𝗲𝗗𝗲𝗙𝗿𝗮𝗻𝗰𝗲 

#𝗔𝗹𝗹𝗲𝘇𝗩𝗔 ❤️🤍 https://t.co/97P02nNkiN",Wed Feb 28 19:19:43 +0000 2024,0,13
65,Francoise Castex,"Un premier ministre qui a l’âge d’un jeune actif et qui n’a jamais travaillé. 15 minutes à pieds (@smith51_a)  entre l’école alsacienne, sciences po et Matignon où il a passé la quasi totalité de sa vie. Avec la densité politique d’une huître déshydratée. France 2024, Macron",Tue Jan 09 13:41:41 +0000 2024,1038,4069
66,MAXXESS France,"Prima Pramac Racing 2024 : Les premières photos
🤩 Voici à quoi ressembleront les machines Ducati GP24 de Franco Morbidelli et Jorge Martin lors de la prochaine saison MotoGP. https://t.co/YRzgsVC1rP",Wed Feb 28 21:35:04 +0000 2024,0,0
67,Equipe de France ⭐⭐,"Didier Deschamps et son staff ont visité le stade d'entraînement des Bleus à l'Euro 2024 ainsi que leur camp de base 👀

🎥 Visite guidée ➡️ https://t.co/rIUbsZJbwG

#FiersdetreBleus https://t.co/dzBUuSILj3",Wed Jan 24 09:15:24 +0000 2024,127,1139
68,France Rugby,"🏴󠁧󠁢󠁳󠁣󠁴󠁿⚡️🇫🇷 𝐂'𝐄𝐒𝐓 𝐏𝐀𝐑𝐓𝐈 à Murrayfield ! #ECOFRA

L'arbitre siffle le coup d'envoi de la deuxième rencontre de ces #SixNations 2024 !

Allez les Bleus 💪

#XVdeFrance #NeFaisonsXV https://t.co/8RAGCUsMdM",Sat Feb 10 14:15:00 +0000 2024,38,372
69,Actu Foot,"Le futur maillot de l’équipe de France 🇫🇷 pour l’Euro 2024. 👀

Nouveau look pour le coq qui sera désormais en couleurs.

📸 @Footy_Headlines https://t.co/1UHWzDOMwq",Mon Jan 15 22:24:39 +0000 2024,659,11800
70,Equipe de France Féminine,"Les Bleues s'inclinent dans cette finale de Ligue des Nations (2-0). 
Cap désormais sur les JO de @Paris2024  🇫🇷 🔜

#ESPFRA  #FiersdetreBleues https://t.co/CzH6XH5r3b",Wed Feb 28 19:51:10 +0000 2024,130,826
71,Observatoire Anticor,"La cour d’appel de Paris a condamné mardi Henri Plagnol, ex-maire de Saint-Maur-des-Fossés, à six mois d’emprisonnement avec sursis dans l’affaire des fausses factures émanant d’une filiale de Bygmalion, lorsqu’il dirigeait la mairie.
https://t.co/qScNBZt1Mt",Wed Feb 28 16:03:03 +0000 2024,151,176
72,AEW France 🇨🇵,"C'est MERCREDI !!!! 
Savez vous ce que cela veut dire ?

C'est #AEWDynamite, ce soir sur @TBSNetwork, rediffusion en Français 🇫🇷 sur @AEW_WTVNext, présenté par @NorbertFeuillan &amp; @AlainMist, le 5 mars 2024 à 21h10 !!
Rediffusion aussi sur le #AEWPlus sur @FiteTV !!! #AEW https://t.co/RE9rGwkQbu",Wed Feb 28 19:48:16 +0000 2024,1,8
73,خلوي 🇩🇿,"« Ouais t’es trop ingrat avec la France ». Le problème c’est pas la France, c’est les français. C’est une dinguerie de discriminer un candidat en 2024 par racisme",Wed Feb 28 20:25:19 +0000 2024,0,14
74,AlertesInfos,🇫🇷 FLASH - Le prénom arabe Mohamed-Amine sera le prénom composé le plus donné en France en 2024. (Officiel des prénoms),Sun Jan 14 11:43:18 +0000 2024,1107,10214
75,show catch France Belgique,"🚨📢🚨 BZW vient d'annoncer le premier match du show BZW Enter the zone qui aura lieu le 30 mars 2024 à Marquette lez Lille Département 59 France.

🥋 Lio Rush vs GEORGES BALZAC 🥊

@IamLioRush 
@BalzacGeorges 
@bzw_wrestling https://t.co/1vV5Ee5Ktu",Wed Feb 28 17:45:02 +0000 2024,0,3
76,Julien Leonardelli,"🇫🇷 Très beau succès pour notre soirée de bienvenue aux nouveaux adhérents du @RNational_off de la Haute-Garonne, avec des échanges passionnants.

Le 9 juin 2024, mobilisation générale : avec @J_Bardella et @MLP_officiel, pour que vive la France ! #Europeennes2024 #VivementLe9Juin https://t.co/MsLgi7aTqF",Wed Feb 28 20:48:51 +0000 2024,21,43
77,Netflix France,Quelles séries avez-vous hâte de retrouver en 2024 ?,Tue Jan 02 16:30:00 +0000 2024,34,453
78,Netflix France,"Toute l’équipe du film ainsi que les survivants du crash reviennent sur le tournage du Cercle des neiges, nommé aux Oscars 2024 pour Meilleur Film Etranger.

Le docu exclusif “Le Cercle des neiges : Qui étions-nous dans la montagne ?”, c’est dispo. https://t.co/JHM2yMJkHl",Wed Jan 24 16:18:46 +0000 2024,22,210
79,Sois croyant !,"Que nous soyons capables de le voir ou non, aujourd'hui, en 2024, les cloches ne sonnent plus en France que résiduellement.

Et si elles sonnent encore, ce n'est plus que comme le glas de la sépulture du catholicisme ! 
Philippe de Villiers rappelait ici que l'islamisme, c'est",Wed Feb 28 19:37:12 +0000 2024,58,118
80,Zone FRMF 🇲🇦,"🚨 INFO 💥

La FIFA a annoncé que le tirage au sort des tournois olympiques de football Paris 2024 se tiendra le 20 mars 2024 à Paris.

𝐆𝐨𝐨𝐝 𝐥𝐮𝐜𝐤 𝐢𝐧 𝐌𝐨𝐫𝐨𝐜𝐜𝐨 🇲🇦 https://t.co/pRLKEdg9nk",Sun Feb 18 17:23:25 +0000 2024,17,295
81,𝕐𝕠𝕒𝕟,"France 0-1 Canada JO 2016
France 1-2 USA CDM 2019
France 0-0 Australie CDM 2023
Espagne 2-0 France LdN 2024🆕

ça commence à en faire des non match...",Wed Feb 28 21:16:30 +0000 2024,0,4
82,Ambassade du Kazakhstan🇰🇿 en France🇫🇷,Rencontre à Nairobi entre @ZulfiyaSuleimen🇰🇿 &amp; @HerveBerville🇫🇷 pour évoquer la préparation du #OneWaterSummit prévu à New York en sept. 2024 https://t.co/nG6Zo0UOND,Wed Feb 28 17:48:32 +0000 2024,3,7
83,florin⸆⸉,FRANCE JUST WON EUROVISION SONG CONTEST 2024 YALL OMFG THE GOOSEBUUUMPSSSSSSS https://t.co/dApiQ3smix,Thu Feb 22 21:22:23 +0000 2024,38,541
84,Jean-Luc Mélenchon,🔴 La France insoumise saisit l'Arcom du traitement médiatique inadmissible qu'elle subit de la part de certains médias depuis le 7 octobre 2023. https://t.co/RLxxvKWuvN,Fri Feb 23 12:45:28 +0000 2024,1816,5889
85,TOP 14 Rugby,"#TOP14 #SixNationsRugby 
Ces Bleus ont du caractère ⚡️
Menée tout le long du match, la France arrache une victoire cruciale en toute fin de match 🔥 https://t.co/6OQNWZiMBR",Sat Feb 10 16:17:54 +0000 2024,15,236
86,Geek Generation,"Découvrez les nouveautés disponibles au mois de mars 2024 sur la plateforme de streaming Prime Video en France. #PrimeVideo @PrimeVideoFR

https://t.co/ZbdybrKHAf https://t.co/bb9omfy6dN",Wed Feb 28 18:31:49 +0000 2024,0,0
87,BeFootball,"🚨 OFFICIEL ! M6 diffusera la finale de l'EURO 2024 ! 📺🇫🇷

La chaîne diffusera également au maximum 3 matchs des Bleus, tandis que TF1 diffusera la meilleure demi-finale et jusqu'à 4 matchs des Bleus. https://t.co/zcEcmOHdmD",Wed Jan 24 17:50:05 +0000 2024,22,450
